identifier,title,text,ogd
253@statistisches-amt-kanton-zuerich,Resultate der direkt durchgeführten Online-Befragung und wichtige Regeln für die Durchführung von Befragungen, Resultate der direkt durchgeführten Online-Befragung und wichtige Regeln für die Durchführung von Befragungen Die Datei enthält die Antworten der Teilnehmerinnen und Teilnehme des Kaderlunchs vom 20.04.2015. Öffentliche Verwaltung und Finanzen,False
262@statistisches-amt-kanton-zuerich,Verkehrsverhalten der Zürcher Bevölkerung, Verkehrsverhalten der Zürcher Bevölkerung Hauptergebnisse des «Mikrozensus Mobilität und Verkehr 2015» langsamverkehr mikrozensus oeffentlicher_verkehr privatverkehr statistik.info verkehrsmittelwahl Mobilität und Verkehr,False
264@statistisches-amt-kanton-zuerich,Babyboomer nicht mehr stärkste Jahrgänge, Babyboomer nicht mehr stärkste Jahrgänge Wie und weshalb sich die Altersstruktur der Zürcher Bevölkerung verändert hat altersstruktur statistik.info Bevölkerung,False
266@statistisches-amt-kanton-zuerich,Autofahren im Kanton Zürich, Autofahren im Kanton Zürich Eine Sonderauswertung des «Mikrozensus Mobilität und Verkehr 2015» mikrozensus personenwagen privatverkehr statistik.info verkehrsmittelwahl Mobilität und Verkehr,False
526@bildungsstatistik-kanton-zuerich,Lernende der Mittelschulen im Kanton Zürich ab 2000," Lernende der Mittelschulen im Kanton Zürich ab 2000 Zu den Mittelschulen zählen neben den klassischen Gymnasien auch Handels- und Informatikmittelschulen, Fachmittelschulen und Passarellen-Lehrgänge. bildung bildungsdaten gymnasien handelsschulen lernende mittelschulen ogd schueler schuelerinnen Bildung, Wissenschaft",True
73@statistisches-amt-kanton-zuerich,Effektive Preise für Wohnbauland im Kanton Zürich," Effektive Preise für Wohnbauland im Kanton Zürich Effektive Quadratmeterpreise und Anzahl Tranasaktionen von unbebautem Wohnbauland im Kanton Zürich seit 1974 bodenpreise kanton_zuerich Raum, Umwelt",False
120@statistisches-amt-kanton-zuerich,Quartalsbericht Wohnbautätigkeit, Quartalsbericht Wohnbautätigkeit Der Quartalsbericht umfasst die aktuellsten Zahlen zur Wohnbautätigkeit im Kanton Zürich. bautaetigkeit neubauten Bau- und Wohnungswesen,False
172@statistisches-amt-kanton-zuerich,Fremdkapital [Fr./Einw.]," Fremdkapital [Fr./Einw.] Fremdkapital pro Einwohner. Das Fremdkapital besteht beispielsweise aus laufenden Verbindlichkeiten, Finanzverbindlichkeiten, Rückstellungen und Fonds im Fremdkapital. Es wird unterteilt in kurz- und langfristige Verbindlichkeiten und gilt als Beurteilungsgrösse für die Kapitalstruktur und das absolute Verschuldungsausmass. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019. bezirke finanzkennzahlen fremdkapital gemeindefinanzen gemeinden kanton_zuerich ogd Öffentliche Verwaltung und Finanzen",True
376@statistisches-amt-kanton-zuerich,Geld und Geist: Die kantonale Kulturförderung," Geld und Geist: Die kantonale Kulturförderung Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» statistik.info Kultur, Medien, Informationsgesellschaft, Sport",False
415@statistisches-amt-kanton-zuerich,Armut und Armutsgefährdung im Kanton Zürich 1991-2001, Armut und Armutsgefährdung im Kanton Zürich 1991-2001 Eine Analyse der Schweizerischen Arbeitskräfteerhebung einkommen statistik.info Soziale Sicherheit Wirtschaftliche und soziale Situation der Bevölkerung,False
416@statistisches-amt-kanton-zuerich,Abfallstatistik heute und morgen," Abfallstatistik heute und morgen None kehricht recycling statistik.info Nachhaltige Entwicklung Raum, Umwelt",False
424@statistisches-amt-kanton-zuerich,"Alter, Einkommen und Vermögen"," Alter, Einkommen und Vermögen Eine Analyse der Zürcher Staatssteuerstatistik 1999 einkommensverteilung statistik.info vermoegensverteilung Wirtschaftliche und soziale Situation der Bevölkerung",False
505@statistisches-amt-kanton-zuerich,Zürcher Autoflotte in Bewegung, Zürcher Autoflotte in Bewegung Entwicklung des Personenwagenbestands im Kanton Zürich fahrzeugbesitz personenwagen statistik.info Mobilität und Verkehr,False
512@statistisches-amt-kanton-zuerich,Analyse Regierungsratswahlen 2011, Analyse Regierungsratswahlen 2011 None demokratie politik statistik.info Politik,False
530@statistisches-amt-kanton-zuerich,Demografischer Überblick Kanton Zürich 2006, Demografischer Überblick Kanton Zürich 2006 None altersstruktur bevoelkerung bevoelkerungsstatistik einwohner statistik.info Bevölkerung,False
531@statistisches-amt-kanton-zuerich,Wahlverwandtschaften im Zürcher Parteiengefüge, Wahlverwandtschaften im Zürcher Parteiengefüge Panaschieren in den Zürcher Nationalratswahlen 2007 demokratie politik statistik.info wahlen Politik,False
535@statistisches-amt-kanton-zuerich,"Frauenlöhne, Männerlöhne."," Frauenlöhne, Männerlöhne. Eine Bestandesaufnahme in der Zürcher Privatwirtschaft lohnstruktur lohnungleichheit lohnunterschiede statistik.info Arbeit, Erwerb Wirtschaftliche und soziale Situation der Bevölkerung",False
538@statistisches-amt-kanton-zuerich,Die Zürcher Ständeratswahlen 2007, Die Zürcher Ständeratswahlen 2007 Eine Nachlese: Aggregats- und Befragungsdaten im Vergleich demokratie politik statistik.info Politik,False
539@statistisches-amt-kanton-zuerich,Ein Sonntag der klaren Ergebnisse, Ein Sonntag der klaren Ergebnisse Eine Analyse der Zürcher Resultate der Abstimmungen vom 1.6.2008 abstimmungen demokratie politik statistik.info Politik,False
552@statistisches-amt-kanton-zuerich,"Löhne, Teilzeitarbeit und Boni."," Löhne, Teilzeitarbeit und Boni. Geschlechtsspezifische Lohnentwicklung in der Zürcher Privatwirtschaft 2002 bis 2006 arbeitszeitmodelle lohnstruktur statistik.info Arbeit, Erwerb Wirtschaftliche und soziale Situation der Bevölkerung",False
558@statistisches-amt-kanton-zuerich,Stärkeres Polster dank guten Rechnungsabschlüssen, Stärkeres Polster dank guten Rechnungsabschlüssen Positive Entwicklung der Gemeindefinanzen 2007 gemeindefinanzen statistik.info Öffentliche Verwaltung und Finanzen,False
588@statistisches-amt-kanton-zuerich,2003 – Ein Sommer der Extreme," 2003 – Ein Sommer der Extreme Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» meteorologie statistik.info wetter Nachhaltige Entwicklung Raum, Umwelt",False
594@statistisches-amt-kanton-zuerich,Abfall im Kanton Zürich," Abfall im Kanton Zürich None kehricht recycling statistik.info Nachhaltige Entwicklung Raum, Umwelt",False
596@statistisches-amt-kanton-zuerich,Genossenschaftlich wohnen," Genossenschaftlich wohnen None genossenschaften statistik.info Bevölkerung Raum, Umwelt",False
601@statistisches-amt-kanton-zuerich,Ausländer auf dem Zürcher Arbeitsmarkt," Ausländer auf dem Zürcher Arbeitsmarkt Entwicklungen und Strukturen migration statistik.info zuwanderung Arbeit, Erwerb Wirtschaftliche und soziale Situation der Bevölkerung",False
612@statistisches-amt-kanton-zuerich,Kinder im Haushaltsbudget, Kinder im Haushaltsbudget Eine Analyse der Konsumausgaben von Haushalten mit Kindern im Kanton Zürich bevoelkerung bevoelkerungsstatistik einwohner kinderkosten statistik.info Wirtschaftliche und soziale Situation der Bevölkerung,False
621@statistisches-amt-kanton-zuerich,Wie eine Regierung gewählt wird, Wie eine Regierung gewählt wird Eine Analyse der Wahlzettel der Zürcher Regierungsratswahl 2019 demokratie regierungsratswahlen statistik.info wahlzettel Politik,False
623@statistisches-amt-kanton-zuerich,"Weniger, aber vermehrt späte Scheidungen"," Weniger, aber vermehrt späte Scheidungen Ehescheidungen und aufgelöste gleichgeschlechtliche Partnerschaften im Kanton Zürich 1970–2018 bevoelkerung bevoelkerungsstatistik ehe einwohner partnerschaft statistik.info Bevölkerung",False
625@statistisches-amt-kanton-zuerich,Viele Kinder auf dem Land - wenige in der Stadt, Viele Kinder auf dem Land - wenige in der Stadt Eine Analyse der räumlichen Unterschiede des Geburtsverhaltens im Kanton Zürich bevoelkerung bevoelkerungsstatistik einwohner geburten statistik.info Bevölkerung,False
626@statistisches-amt-kanton-zuerich,Kanton Zürich in Zahlen," Kanton Zürich in Zahlen Sammlung von Kurzanalysen, herausgegeben in Zusammenarbeit mit der Zürcher Kantonalbank Arbeit, Erwerb Bevölkerung Raum, Umwelt Öffentliche Verwaltung und Finanzen",False
644@statistisches-amt-kanton-zuerich,Hohe finanzielle Stabilität trotz Finanzkrise, Hohe finanzielle Stabilität trotz Finanzkrise None gemeindefinanzen statistik.info Öffentliche Verwaltung und Finanzen,False
428@statistisches-amt-kanton-zuerich,Betriebszählung 2001. Die Zürcher Wirtschaft im konjunkturellen Zwischenhoch," Betriebszählung 2001. Die Zürcher Wirtschaft im konjunkturellen Zwischenhoch None statistik.info unternehmensstruktur Industrie, Dienstleistungen",False
433@statistisches-amt-kanton-zuerich,Lohngefälle im Kanton Zürich," Lohngefälle im Kanton Zürich Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» lohnstruktur statistik.info Arbeit, Erwerb",False
439@statistisches-amt-kanton-zuerich,Zürcher Haushalte im Wandel der Zeit, Zürcher Haushalte im Wandel der Zeit Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» haushalte haushaltstypen statistik.info Bevölkerung,False
447@statistisches-amt-kanton-zuerich,Kaufen oder mieten?, Kaufen oder mieten? Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» mietpreise statistik.info stockwerkeigentum wohneigentum Bau- und Wohnungswesen Preise,False
448@statistisches-amt-kanton-zuerich,Die Politik in den Zürcher Köpfen, Die Politik in den Zürcher Köpfen Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» demokratie parteien politik statistik.info Politik,False
450@statistisches-amt-kanton-zuerich,Die Bevölkerungsentwicklung im Kanton Zürich 2004, Die Bevölkerungsentwicklung im Kanton Zürich 2004 None bevoelkerung bevoelkerungsstatistik einwohner statistik.info Bevölkerung,False
457@statistisches-amt-kanton-zuerich,Einkommen und Vermögen der Generationen im Lebenszyklus, Einkommen und Vermögen der Generationen im Lebenszyklus Eine Querschnitts-Kohortenanalyse der Zürcher Staatsteuerdaten 1991-2003 einkommensmobilitaet statistik.info vermoegensmobilitaet Wirtschaftliche und soziale Situation der Bevölkerung,False
478@statistisches-amt-kanton-zuerich,Geringe Lohndynamik 2002-2004.," Geringe Lohndynamik 2002-2004. Lohnwachstum bei ausländischen Hochqualifizierten lohnstruktur statistik.info Arbeit, Erwerb Wirtschaftliche und soziale Situation der Bevölkerung",False
479@statistisches-amt-kanton-zuerich,Schulpflichtige in Privatschulen 1995–2005," Schulpflichtige in Privatschulen 1995–2005 None bildung statistik.info Bildung, Wissenschaft",False
485@statistisches-amt-kanton-zuerich,Die Entwicklung der Steuerkraft nach der Dot-Com-Krise. Gegenläufige Tendenzen in den Zürcher Gemeinden und Einflussfaktoren, Die Entwicklung der Steuerkraft nach der Dot-Com-Krise. Gegenläufige Tendenzen in den Zürcher Gemeinden und Einflussfaktoren None statistik.info steuern Öffentliche Verwaltung und Finanzen,False
486@statistisches-amt-kanton-zuerich,Minarettinitiative und Regierungsersatzwahl, Minarettinitiative und Regierungsersatzwahl Eine Analyse der Zürcher Resultate der Urnengänge vom 29.11.2009 abstimmungen demokratie politik statistik.info Politik,False
493@statistisches-amt-kanton-zuerich,Strukturwandel in der Zürcher Landwirtschaft, Strukturwandel in der Zürcher Landwirtschaft Entwicklungstrends eines Wirtschaftszweigs statistik.info wirtschaft Land- und Forstwirtschaft,False
664@statistisches-amt-kanton-zuerich,Benchmarking Praktika Tertiärstufe Gesamtbericht, Benchmarking Praktika Tertiärstufe Gesamtbericht Der Bericht enthält die Bewertungen der Studierenden Tertiärstufe zu der Ausbildungsqualität in ihren Praktika. Gesundheit,False
668@statistisches-amt-kanton-zuerich,Kundenbefragung Sommer- und Hallenbäder," Kundenbefragung Sommer- und Hallenbäder Berichtserstattung der Hallen- und Sommerbäder Kultur, Medien, Informationsgesellschaft, Sport Öffentliche Verwaltung und Finanzen",False
660@statistisches-amt-kanton-zuerich,Von der MEI zum Ecopop-Nein, Von der MEI zum Ecopop-Nein Eine Analyse der Zürcher Resultate des Urnengangs vom 30.11.2014 abstimmungen demokratie statistik.info Politik,False
676@statistisches-amt-kanton-zuerich,PW-Neuzulassungen [Anz.]," PW-Neuzulassungen [Anz.] Zwischen dem 1. Oktober des Vorjahres und dem 30. September erstmals in Verkehr gesetzte Personenwagen (PW). Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben. bezirke fahrzeuge gemeinden kanton_zuerich motorfahrzeugbestand motorfahrzeuge ogd personenwagen Mobilität und Verkehr",True
682@statistisches-amt-kanton-zuerich,Bestand Hybridantrieb [%]," Bestand Hybridantrieb [%] Anteil der Personenwagen (PW) mit Hybridantrieb an allen am 30. September eingelösten Personenwagen; Hybridantrieb meint dabei alle Kombinationen von Elektro- und Verbrennungsmotor. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben. bezirke fahrzeuge gemeinden kanton_zuerich motorfahrzeugbestand motorfahrzeuge ogd personenwagen Mobilität und Verkehr",True
700@fachstelle-ogd-kanton-zuerich,Verzeichnis der Personenstammdaten der zentralen Verwaltung des Kantons Zürich," Verzeichnis der Personenstammdaten der zentralen Verwaltung des Kantons Zürich Im Rahmen des Impulsprojekts 3.1 ""Strategie Datenmanagement und Data-Governance"" wurde ein - nicht abschliessendes - Verzeichnis der Personenstammdaten erarbeitet, die von Einheiten der zentralen Verwaltung des Kantons Zürich zu ihrer fachspezifischen Aufgabenerfüllung verwaltet und/oder genutzt werden. Das Verzeichnis ist eine Grundlage für die Einführung eines koordinierten Stammdatenmanagements. Es wird in maschinenlesbarer Form zur Verfügung gestellt, um zweckmässige Anwendungen zu ermöglichen, mit denen es verwaltet und/oder genutzt werden kann. Das Verzeichnis wird unregelmässig aktualisiert. Die Verwaltungseinheiten sind für ihre Angaben verantwortlich. Bei Fragen, Korrekturen und Ergänzungen wenden Sie sich bitte an die Kontaktstelle. direktionen kanton_zuerich kantonale_verwaltung ogd Öffentliche Verwaltung und Finanzen",True
697@staatsarchiv-kanton-zuerich,Zürcher Stillstandsprotokolle des 17. Jahrhunderts," Zürcher Stillstandsprotokolle des 17. Jahrhunderts Transkriptionen der handschriftlichen Protokolle des Stillstands (Vorläuferbehörde der Kirchenpflegen) in den Kirchgemeinden des Alten Stadtstaats Zürich. Umgesetzt als XML Dateien nach Vorgaben der TEI. Die Daten wurden im Rahmen eines Projekts des Staatsarchivs und der reformierten Landeskirche des Kantons Zürich erarbeitet und stehen unter einer Creative Commons CC-BY-SA 4.0 Lizenz zur Verfügung. gemeinden kirchgemeinden ogd strafurteile verurteilungen Bevölkerung Kriminalität, Strafrecht",True
721@geschaeftsfeld-gesellschaft-stadt-uster,Beiträge der Kulturförderung der Stadt Uster ab 2018," Beiträge der Kulturförderung der Stadt Uster ab 2018 Sämtliche Beiträge der Kulturförderung der Stadt Uster ab 2018. Daten enthalten: 'Gesuchsteller', 'Projekts', 'Förderbereich', 'Förderart' und 'Förderbetrag'. Grundlage der Förderung bildet das Reglement Kulturförderung der Stadt Uster (siehe unter ""Weitere Informationen""). film gemeinwesen kultur kulturfoerderung kunst museen musik ogd theater Kultur, Medien, Informationsgesellschaft, Sport",True
724@statistisches-amt-kanton-zuerich,Demografie schmälert Mitgliederzahl der Zürcher Kirchen," Demografie schmälert Mitgliederzahl der Zürcher Kirchen Mitgliederentwicklung der evangelisch-reformierten und der römisch-katholischen Kirche im Kanton Zürich bevoelkerung christlich evangelisch-reformiert kirchen kirchenaustritte kircheneintritte konfession roemisch-katholisch statistik.info Bevölkerung Kultur, Medien, Informationsgesellschaft, Sport",False
730@statistisches-amt-kanton-zuerich,Umbau der Zürcher Autoflotte hat begonnen, Umbau der Zürcher Autoflotte hat begonnen Entwicklung des Personenwagenbestands im Kanton Zürich seit 2002 fahrzeugbesitz motorfahrzeugbestand motorfahrzeuge personenwagen privatverkehr statistik.info treibstoff-verbrauch Mobilität und Verkehr,False
737@statistisches-amt-kanton-zuerich,Religiosität und Spiritualität heute," Religiosität und Spiritualität heute Eine Analyse der Erhebung zur Sprache, Religion und Kultur 2019 für den Kanton Zürich kirchen konfession konfessionslos religion religionsgemeinschaften statistik.info Bevölkerung Kultur, Medien, Informationsgesellschaft, Sport",False
